@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {511_interviewer_train,108_subset_train}

@DATA
0.075798,0.087063,3.221434,0.132635,0.158206,0.714033,0.007101,0.138906,-22.909663,2.718737,-0.719448,0.585416,-0.906132,-0.228108,0.281711,-0.156239,0.110953,-0.041045,-0.530229,-0.535678,-0.670204,0.064489,0.037666,0.089837,0.005859,0.002926,0.001113,0.005743,0.003508,0.003234,0.005166,0.005498,0.003673,0.034855,0.023285,0.028356,0.331794,0.021249,0.022792,0.396744,0.004384,0.059817,0.717216,0.596165,0.581417,0.304139,0.260543,0.298698,0.238607,0.268922,0.233733,0.169254,0.152162,0.195594,0.218889,0.061438,0.030543,0.050172,0.005429,0.002734,0.000474,0.005566,0.002833,0.006096,0.005806,0.004477,0.002475,0.013380,511_interviewer_train
0.071996,0.027227,3.064445,0.143298,0.157586,0.676013,0.011848,0.113687,-24.089968,2.131919,-0.398602,0.108768,-0.375011,0.163118,-0.855409,-0.061676,-0.396063,-0.001126,0.154123,0.214144,0.076094,0.018939,0.008619,0.015080,0.016427,0.021379,0.042666,0.050314,0.005053,0.035073,0.010741,0.009457,0.005860,0.034890,0.026738,0.018250,0.271732,0.018662,0.020579,0.428364,0.007587,0.059193,1.064664,0.618147,0.571418,0.338844,0.216457,0.243887,0.273269,0.312138,0.252018,0.137874,0.223688,0.226632,0.217153,0.026005,0.010617,0.017117,0.030978,0.034459,0.061613,0.029321,0.007228,0.024792,0.013635,0.007770,0.007882,0.014635,511_interviewer_train
0.154177,0.034139,3.219073,0.214074,0.178190,1.582626,0.006071,0.261563,-23.014239,0.831550,-0.354135,-0.292522,0.154557,0.397519,-0.509804,-0.067461,-0.183187,-0.022136,0.040226,-0.405671,-0.200353,0.006555,0.027414,0.029393,0.010369,0.005815,0.003755,0.012107,0.011222,0.053215,0.003830,0.007773,0.002589,0.024087,0.040861,0.025867,0.113509,0.032954,0.022500,0.358124,0.004733,0.071271,0.899845,0.435659,0.324277,0.225480,0.326610,0.293053,0.286077,0.252873,0.277787,0.249780,0.238945,0.397163,0.208118,0.003551,0.041956,0.049694,0.018963,0.004296,0.004708,0.011894,0.014989,0.036408,0.002925,0.007711,0.002935,0.012058,511_interviewer_train
0.098081,0.027256,3.138954,0.172458,0.179638,0.768448,0.012583,0.158542,-24.005509,2.009295,-0.075884,0.001990,-0.355823,0.208664,-0.277394,-0.009166,-0.202181,-0.194687,-0.325092,-0.284509,-0.367873,0.072219,0.006613,0.055384,0.029362,0.017466,0.007452,0.018501,0.002500,0.005888,0.005120,0.012375,0.006162,0.036442,0.036996,0.015985,0.150024,0.035195,0.028835,0.308475,0.004905,0.067791,0.808199,0.558992,0.540248,0.413921,0.299307,0.291057,0.331127,0.200658,0.158788,0.236302,0.210850,0.246510,0.230945,0.030047,0.007804,0.053179,0.028669,0.020229,0.008065,0.021976,0.003427,0.010201,0.004160,0.009955,0.006598,0.013306,511_interviewer_train
0.070803,0.109721,3.235856,0.134668,0.158736,0.699859,0.006742,0.124643,-22.639125,2.698608,-0.655480,0.642436,-0.694457,-0.402698,0.122317,-0.235623,0.297222,-0.033246,-0.507364,-0.393391,-0.587449,0.116773,0.008582,0.057220,0.008704,0.003006,0.002467,0.012769,0.001424,0.003379,0.003705,0.005705,0.006087,0.037200,0.021918,0.041096,0.273370,0.027340,0.026252,0.439715,0.004239,0.057793,0.774244,0.679588,0.708889,0.414593,0.315424,0.208658,0.315480,0.310023,0.179814,0.143975,0.211473,0.274073,0.268794,0.054837,0.008841,0.048627,0.005698,0.002457,0.003898,0.010284,0.001067,0.006453,0.003399,0.003858,0.004447,0.012430,511_interviewer_train
0.082290,0.056293,2.891896,0.174445,0.190825,0.626812,0.010197,0.107708,-23.509144,2.004781,0.116740,0.254001,-0.535346,-0.645373,-0.413191,-0.405722,-0.270664,-0.189630,0.048175,0.011472,0.066632,0.006183,0.001354,0.011012,0.029555,0.065964,0.031110,0.017818,0.000987,0.041367,0.008670,0.006214,0.003118,0.031661,0.034779,0.061975,0.338451,0.040106,0.030517,0.381467,0.007599,0.069112,1.560335,0.573797,0.459226,0.218481,0.527707,0.304862,0.279420,0.184377,0.261272,0.252769,0.434536,0.330942,0.242991,0.009330,0.000863,0.009102,0.037999,0.064574,0.031782,0.011365,0.001043,0.050561,0.007384,0.003043,0.003862,0.011464,511_interviewer_train
0.074885,0.055042,3.178972,0.145308,0.161592,0.737571,0.011454,0.133125,-22.980275,2.296882,-0.739411,0.264646,-0.765354,-0.149753,-0.139005,-0.238823,0.491794,0.185179,-0.113431,-0.160296,-0.329725,0.027458,0.007827,0.022039,0.005868,0.004723,0.003604,0.014594,0.000605,0.005965,0.027122,0.063364,0.027953,0.029796,0.024079,0.038090,0.186651,0.016541,0.022357,0.431101,0.005551,0.061881,1.079561,0.512891,0.543859,0.505801,0.297785,0.315521,0.310221,0.148512,0.216074,0.282826,0.319040,0.269364,0.220982,0.037035,0.009960,0.020523,0.004748,0.004929,0.003909,0.025259,0.000447,0.005446,0.033829,0.068372,0.029836,0.013002,511_interviewer_train
0.075094,0.027956,3.095522,0.153685,0.173614,0.849641,0.007340,0.145000,-24.315974,2.322321,-0.571716,0.227742,-0.636102,-0.129733,-0.022566,-0.059961,0.320699,0.233684,-0.309780,-0.271235,-0.357395,0.086734,0.004751,0.022011,0.004247,0.005778,0.003721,0.013022,0.001210,0.002674,0.004315,0.015943,0.055904,0.035626,0.023234,0.014558,0.434221,0.042724,0.023917,0.612944,0.005713,0.083624,1.353754,1.015866,0.651871,0.360108,0.188634,0.297328,0.171185,0.185544,0.261564,0.259361,0.175506,0.258734,0.335129,0.071245,0.003889,0.030648,0.003051,0.009185,0.004476,0.012895,0.001791,0.002583,0.004288,0.021787,0.060234,0.014872,511_interviewer_train
0.149729,0.054327,3.125096,0.199767,0.163617,1.329843,0.013926,0.221417,-22.948771,0.633191,-0.878393,0.091181,-0.226295,0.024214,-0.630681,-0.461969,0.181393,0.156587,0.057731,0.264995,-0.211906,0.007308,0.018339,0.005646,0.006619,0.007816,0.011031,0.011072,0.010071,0.016023,0.017467,0.031895,0.006291,0.020390,0.053546,0.036970,0.190302,0.034528,0.021611,0.387625,0.007510,0.080705,0.996160,0.682414,0.744844,0.435182,0.405952,0.396307,0.300149,0.498734,0.400166,0.298649,0.268590,0.384879,0.244367,0.010121,0.027291,0.006031,0.011472,0.014126,0.023793,0.011239,0.017398,0.017201,0.024005,0.047678,0.007276,0.012576,511_interviewer_train
0.089675,0.061441,3.113490,0.151584,0.150462,0.892113,0.013001,0.159500,-22.756707,1.799687,-0.601393,0.089736,-0.508281,0.266134,-0.299973,-0.307067,-0.203284,-0.072493,-0.348912,0.038633,-0.310974,0.023531,0.011420,0.029169,0.042603,0.016863,0.018469,0.022199,0.008157,0.006584,0.014612,0.015976,0.006129,0.026491,0.025528,0.046103,0.241777,0.017885,0.021936,0.424862,0.008599,0.065872,1.429301,0.629779,0.809181,0.565476,0.394600,0.293231,0.332276,0.535653,0.364793,0.401619,0.407304,0.351784,0.410512,0.030934,0.025917,0.026566,0.063620,0.019163,0.034441,0.026142,0.015693,0.005983,0.017210,0.019488,0.007870,0.013365,511_interviewer_train
0.097900,0.070903,3.122167,0.147141,0.153830,0.821645,0.012347,0.137083,-23.035723,2.170079,-0.768460,0.193978,-0.648963,-0.061625,0.046803,-0.193975,0.050680,-0.127555,-0.491560,-0.315038,-0.381196,0.009176,0.019059,0.046225,0.040378,0.009999,0.005549,0.011754,0.001957,0.018641,0.010560,0.016086,0.005612,0.022942,0.034467,0.048297,0.416427,0.027235,0.020517,0.514055,0.009770,0.059467,1.542357,0.700625,0.635089,0.581742,0.383405,0.320893,0.315178,0.194281,0.263088,0.343731,0.277203,0.264629,0.308798,0.009492,0.017214,0.039337,0.058116,0.009101,0.007424,0.021719,0.003336,0.024021,0.012470,0.014540,0.008376,0.014360,511_interviewer_train
0.106279,0.042222,3.117543,0.184621,0.178361,1.013530,0.015829,0.163958,-23.198250,1.467189,-0.808324,-0.227878,-0.578113,-0.128111,-0.007974,-0.248789,0.387562,0.103184,-0.170099,0.092587,-0.244231,0.020462,0.007810,0.011820,0.004845,0.005866,0.005446,0.006781,0.002331,0.004093,0.025788,0.059600,0.019982,0.025323,0.037269,0.025868,0.317297,0.021324,0.033843,0.522817,0.012603,0.073509,0.936691,0.342366,0.608336,0.867450,0.239036,0.267026,0.392398,0.151352,0.251925,0.248200,0.409142,0.295702,0.320890,0.024214,0.010913,0.013912,0.005285,0.009961,0.008270,0.006445,0.001972,0.005296,0.030716,0.063835,0.030936,0.013330,511_interviewer_train
0.142459,0.054311,3.150081,0.204103,0.184613,0.906109,0.014371,0.245438,-23.308563,1.807994,0.393974,-0.803167,0.027839,-0.613121,-0.451435,-0.307170,-0.024569,0.111152,-0.123814,0.081160,-0.293213,0.023357,0.001988,0.014248,0.019978,0.023671,0.018099,0.015372,0.002372,0.009665,0.009236,0.035348,0.025514,0.027102,0.022929,0.027015,0.123319,0.014276,0.015958,0.246694,0.007368,0.042900,0.794782,0.335735,0.454623,0.473400,0.241764,0.225029,0.259255,0.197909,0.204054,0.486410,0.271425,0.286217,0.182736,0.012417,0.001926,0.006156,0.028073,0.027021,0.025781,0.019417,0.003555,0.010875,0.013979,0.029520,0.029704,0.007620,511_interviewer_train
0.077776,0.038167,3.144468,0.155537,0.161062,0.728484,0.014877,0.143036,-23.620248,1.895692,-0.351126,0.102652,-0.818178,-0.003042,-0.200697,-0.359519,-0.122464,-0.309093,-0.434297,-0.048674,-0.084786,0.007843,0.001925,0.017053,0.073889,0.040778,0.006399,0.016590,0.000703,0.005438,0.016525,0.017114,0.004658,0.032900,0.024397,0.023686,0.219490,0.022033,0.017801,0.391210,0.008605,0.068231,1.342423,0.665731,0.516443,0.367287,0.588607,0.314859,0.421467,0.205113,0.350287,0.380071,0.464083,0.346553,0.216154,0.008760,0.002426,0.015238,0.081931,0.058388,0.005532,0.044580,0.001005,0.003040,0.023570,0.024362,0.008310,0.020028,511_interviewer_train
0.105090,0.033394,3.026052,0.187959,0.192829,0.839511,0.012448,0.166250,-24.006109,1.830262,-0.047603,-0.084881,-0.300496,-0.104752,-0.368100,-0.262964,-0.117395,-0.049508,-0.116650,-0.069793,-0.125922,0.038424,0.005812,0.029012,0.023922,0.020748,0.018523,0.022892,0.004780,0.010824,0.012382,0.019686,0.009489,0.028664,0.043792,0.029095,0.266502,0.038232,0.034169,0.406419,0.007133,0.091152,1.341979,0.585111,0.715262,0.581517,0.350138,0.434847,0.394422,0.282314,0.331028,0.493068,0.365215,0.306873,0.298671,0.046674,0.006599,0.030791,0.032336,0.031809,0.024086,0.022663,0.006025,0.015599,0.015418,0.024035,0.014080,0.015108,511_interviewer_train
0.100751,0.023113,3.028228,0.156347,0.153994,0.868963,0.011682,0.153750,-23.859435,1.904385,-1.073970,0.321109,-0.193646,-0.254455,-0.097684,-0.529080,-0.157237,0.257541,-0.079264,-0.098031,-0.066192,0.014811,0.004562,0.013078,0.011387,0.010457,0.010235,0.011270,0.010225,0.009250,0.033900,0.034769,0.008081,0.019058,0.017627,0.010861,0.184448,0.015457,0.023957,0.271617,0.006307,0.041893,0.912658,0.453096,0.509897,0.393868,0.366129,0.369503,0.230557,0.262212,0.233206,0.191400,0.194520,0.265927,0.169153,0.018699,0.005423,0.012328,0.015987,0.008606,0.007943,0.009366,0.007466,0.006590,0.036040,0.022913,0.007170,0.008715,511_interviewer_train
0.083396,0.023380,3.095121,0.162819,0.174224,0.723769,0.012292,0.148708,-24.235944,2.188735,0.067807,-0.330795,-0.477673,0.094654,-0.316162,-0.194343,-0.148211,-0.098672,-0.163085,-0.087724,-0.217640,0.037081,0.004349,0.030612,0.025458,0.028243,0.015125,0.025600,0.004675,0.009333,0.007676,0.025350,0.014028,0.027248,0.031691,0.016914,0.196505,0.026340,0.025704,0.456858,0.006976,0.087944,1.294459,0.575825,0.623888,0.413889,0.416107,0.347543,0.341950,0.361919,0.285571,0.210075,0.212762,0.301482,0.283331,0.027592,0.004359,0.024558,0.031478,0.026619,0.020722,0.026720,0.008160,0.008983,0.003940,0.026198,0.016864,0.013055,511_interviewer_train
0.066691,0.084004,3.257171,0.124196,0.149403,0.626564,0.008752,0.115357,-23.166236,2.843635,-0.598147,0.603946,-0.852730,-0.344955,0.093819,0.032754,0.228715,-0.064180,-0.364648,-0.448360,-0.681865,0.124335,0.009464,0.032640,0.007792,0.002161,0.001506,0.006373,0.000787,0.001107,0.003117,0.007013,0.031810,0.038709,0.018146,0.021066,0.196102,0.028662,0.027687,0.476474,0.008171,0.054893,1.046545,0.762965,0.732634,0.394480,0.327587,0.423329,0.252257,0.232923,0.166745,0.149364,0.247364,0.222810,0.178248,0.068950,0.012219,0.029673,0.009796,0.001455,0.001453,0.003723,0.001168,0.001129,0.001563,0.003425,0.033647,0.014120,511_interviewer_train
0.095213,0.030581,3.170658,0.166377,0.165511,0.826015,0.011395,0.175187,-23.695777,1.900035,-0.090910,-0.250052,-0.256342,0.157177,-0.473563,0.072594,-0.239222,0.261635,-0.229169,-0.028935,-0.197428,0.017588,0.006111,0.055721,0.011708,0.011701,0.008106,0.014310,0.004601,0.005917,0.032494,0.042445,0.006701,0.032944,0.031199,0.019482,0.169216,0.027343,0.024121,0.363127,0.004821,0.091265,1.076941,0.620924,0.862252,0.501693,0.303761,0.286164,0.264578,0.364019,0.284047,0.282810,0.337015,0.310375,0.313825,0.027311,0.011334,0.065683,0.021057,0.007260,0.012795,0.016982,0.007843,0.007664,0.044118,0.050394,0.009461,0.015123,511_interviewer_train
0.055382,0.098627,3.182436,0.129865,0.155382,0.607444,0.012348,0.117708,-22.877789,2.750176,-0.795854,0.710729,-0.340785,-0.313397,0.035977,-0.242964,-0.066052,-0.245289,-0.681888,-0.563480,-0.271807,0.011608,0.024965,0.080265,0.095629,0.013334,0.004156,0.005008,0.003073,0.006096,0.003096,0.004029,0.001005,0.040665,0.029587,0.040279,0.388132,0.023229,0.027232,0.390299,0.008464,0.050636,1.044179,0.631236,0.760154,0.450082,0.266420,0.406408,0.195751,0.133089,0.269687,0.214024,0.094357,0.212496,0.121348,0.008482,0.027237,0.054772,0.089336,0.019215,0.003990,0.003607,0.004144,0.008164,0.004028,0.004024,0.000989,0.017226,511_interviewer_train
0.075250,0.043115,3.079076,0.151945,0.179272,0.527303,0.021010,0.106833,-23.995295,2.493663,-0.382787,-0.163411,-0.498158,-0.173827,-0.256687,-0.063465,0.028242,0.151476,-0.064474,-0.196823,-0.393820,0.050728,0.008119,0.030197,0.007589,0.005791,0.007186,0.023675,0.002082,0.002974,0.010401,0.045485,0.040666,0.028755,0.028631,0.035231,0.305384,0.030856,0.027954,0.454136,0.008552,0.068037,1.452359,0.597841,0.537437,0.448232,0.370392,0.441618,0.250268,0.181963,0.247599,0.193686,0.229739,0.223885,0.210859,0.037785,0.009906,0.027241,0.008647,0.006053,0.009000,0.028289,0.001647,0.002374,0.011065,0.044013,0.042464,0.012473,511_interviewer_train
0.107322,0.021628,2.865055,0.170243,0.173670,1.001648,0.005314,0.160000,-23.212533,1.878604,-0.897007,0.541929,-0.084359,-0.249399,-0.118412,-1.039374,0.036102,0.284484,-0.169129,0.137748,-0.025930,0.023636,0.000707,0.042826,0.004998,0.004741,0.006364,0.016098,0.004889,0.042746,0.013705,0.014652,0.010565,0.019791,0.043368,0.009454,0.137044,0.015800,0.012294,0.341506,0.003816,0.049906,1.081022,0.601768,0.441056,0.348205,0.171646,0.185570,0.068553,0.301376,0.158616,0.107361,0.122568,0.171725,0.221130,0.020468,0.000169,0.052294,0.002577,0.002178,0.004143,0.007102,0.003671,0.025761,0.006571,0.005777,0.007681,0.010354,511_interviewer_train
0.198999,0.026037,2.934727,0.235942,0.169940,1.861647,0.003173,0.302500,-22.839386,0.070763,-0.117488,0.369296,-0.319876,0.004768,-0.321332,0.160282,-0.118332,0.175210,0.044936,0.219457,0.054616,0.008059,0.004380,0.009600,0.007142,0.010649,0.007914,0.019679,0.003868,0.007599,0.007038,0.017510,0.005516,0.006205,0.058172,0.026303,0.293794,0.028824,0.013757,0.226545,0.001672,0.041408,1.189183,0.765012,0.335447,0.161602,0.149549,0.130260,0.258100,0.182186,0.094553,0.092396,0.131746,0.169693,0.122051,0.006463,0.003156,0.005273,0.003048,0.002994,0.002426,0.015292,0.003198,0.008577,0.002800,0.008575,0.004127,0.003383,511_interviewer_train
0.090745,0.027494,3.116355,0.164305,0.172897,0.834493,0.011223,0.147287,-24.163304,1.958169,-0.413289,0.125973,-0.136693,0.071185,-0.246284,-0.217968,-0.192263,-0.205899,-0.329001,-0.101439,-0.191577,0.030505,0.005817,0.043243,0.036169,0.028581,0.016479,0.025660,0.007535,0.005479,0.007831,0.018615,0.005048,0.029433,0.032817,0.023102,0.199981,0.024356,0.033872,0.390141,0.005903,0.062713,1.401435,0.631784,0.765066,0.554763,0.327060,0.366223,0.394217,0.326976,0.267516,0.264281,0.231178,0.324165,0.362980,0.032937,0.008967,0.041212,0.045850,0.036591,0.025849,0.024374,0.012953,0.007166,0.008001,0.018318,0.006363,0.012294,511_interviewer_train
0.069909,0.042418,3.039112,0.142560,0.165352,0.640906,0.010417,0.110357,-23.032952,2.511506,-0.225427,0.267804,-0.378588,-0.241945,-0.460890,-0.599170,-0.117198,0.009173,-0.162929,0.077708,0.092487,0.011320,0.001789,0.036715,0.053285,0.019957,0.013173,0.028470,0.002549,0.032710,0.009870,0.009642,0.006810,0.026289,0.028844,0.015588,0.219476,0.024782,0.025132,0.467330,0.008001,0.062656,0.732074,0.716773,0.667974,0.634915,0.361898,0.389091,0.285598,0.426430,0.305499,0.219933,0.187972,0.200421,0.200456,0.008389,0.001304,0.035106,0.063951,0.021239,0.013886,0.021985,0.004079,0.022655,0.009440,0.005504,0.008185,0.011145,511_interviewer_train
0.079506,0.023973,3.125272,0.149999,0.163243,0.796586,0.010955,0.130969,-24.097370,2.091117,-0.743488,0.449926,-0.096855,0.058476,-0.204380,-0.214158,-0.151929,0.043459,-0.345951,-0.120001,-0.224677,0.049823,0.002885,0.048699,0.022227,0.013170,0.007462,0.024603,0.006715,0.005838,0.010490,0.021328,0.012035,0.029472,0.024316,0.022139,0.237921,0.024534,0.034008,0.331047,0.004316,0.047496,1.310376,0.650447,0.521865,0.445957,0.277832,0.223368,0.315449,0.186978,0.277773,0.254215,0.262560,0.318431,0.276070,0.050376,0.003427,0.051028,0.028578,0.020338,0.007015,0.030739,0.008881,0.005566,0.012309,0.022265,0.023288,0.012893,511_interviewer_train
0.101846,0.059717,3.064679,0.176433,0.154985,0.903558,0.017551,0.163125,-23.233687,0.879653,-0.999976,0.764641,0.069296,-0.070172,-0.434996,-0.386892,0.308675,0.045684,-0.407899,0.078072,-0.154638,0.056822,0.002707,0.017836,0.003261,0.003041,0.003696,0.015402,0.002398,0.003694,0.005301,0.020561,0.043191,0.029984,0.018980,0.039657,0.543658,0.015725,0.022469,0.344988,0.011491,0.039305,1.505873,0.827849,0.356931,0.308910,0.191816,0.293427,0.254040,0.247564,0.248242,0.164091,0.254370,0.270769,0.217315,0.074784,0.002254,0.025691,0.004982,0.004049,0.003214,0.019795,0.001681,0.003951,0.003014,0.027100,0.074045,0.020974,511_interviewer_train
0.084147,0.028186,3.089279,0.158237,0.176910,0.619934,0.012343,0.124264,-24.227060,2.387520,-0.283566,-0.070396,-0.380895,-0.136525,-0.259713,-0.091133,-0.135854,-0.002594,-0.227093,-0.173080,-0.349646,0.060693,0.006323,0.044543,0.013910,0.010818,0.009487,0.020575,0.006161,0.009865,0.007058,0.024839,0.022700,0.029901,0.028131,0.018412,0.189728,0.026909,0.027924,0.288937,0.005593,0.051484,0.876689,0.467178,0.604541,0.358753,0.467774,0.375103,0.342735,0.260442,0.300111,0.249820,0.213841,0.235528,0.265685,0.058444,0.008292,0.040330,0.020510,0.012444,0.009899,0.017148,0.007097,0.012705,0.007652,0.027376,0.026373,0.012127,511_interviewer_train
0.095515,0.019200,3.113812,0.178464,0.187438,0.784207,0.009317,0.166667,-24.583275,2.101962,-0.194298,-0.010245,-0.120146,0.007338,-0.186310,-0.128227,-0.115239,0.063542,-0.233120,-0.136205,-0.262418,0.034612,0.003529,0.076452,0.009584,0.007337,0.005759,0.026071,0.003764,0.005429,0.017184,0.032387,0.011808,0.031469,0.038359,0.014620,0.141404,0.042068,0.032612,0.367364,0.004826,0.089295,1.104631,0.610456,0.592323,0.434438,0.346846,0.248740,0.235746,0.239065,0.178400,0.198120,0.187804,0.238819,0.260796,0.027681,0.002952,0.028205,0.008321,0.006359,0.003443,0.017630,0.004337,0.004773,0.020968,0.032038,0.019208,0.010722,511_interviewer_train
0.049906,0.069386,3.151514,0.148846,0.189286,0.408409,0.012926,0.097500,-22.554152,2.823205,0.081651,0.044332,-0.191436,-0.236181,-0.208639,-0.473903,-0.150556,-0.054639,-0.167763,-0.088820,-0.123676,0.039696,0.004938,0.094921,0.011208,0.015446,0.009930,0.048199,0.002845,0.024525,0.005632,0.011041,0.006137,0.034557,0.021555,0.027894,0.095712,0.047504,0.029392,0.305804,0.006396,0.086377,0.621526,0.468037,0.615780,0.519910,0.167831,0.218714,0.184565,0.291338,0.162767,0.154285,0.166247,0.159896,0.272493,0.031455,0.005920,0.072264,0.009888,0.014502,0.009268,0.030780,0.002598,0.032423,0.002804,0.003628,0.010566,0.013758,511_interviewer_train
0.079683,0.035897,3.222730,0.144256,0.167620,0.693558,0.006425,0.113472,-24.278575,2.383203,-0.800494,0.396042,-0.661391,0.041482,0.023302,-0.125278,0.342441,0.033757,-0.137170,-0.236413,-0.514432,0.067745,0.002551,0.011431,0.003908,0.002103,0.002262,0.007063,0.001340,0.005760,0.007414,0.016587,0.083413,0.031123,0.031797,0.023470,0.312106,0.026457,0.024819,0.520906,0.004753,0.064113,1.487982,0.657942,0.759586,0.571399,0.282685,0.234355,0.281825,0.278686,0.152319,0.149269,0.307616,0.120065,0.256575,0.040288,0.003435,0.021816,0.005290,0.002629,0.001563,0.004439,0.002538,0.008562,0.010267,0.015369,0.053063,0.012557,511_interviewer_train
0.090895,0.017277,3.087933,0.155632,0.175896,0.648597,0.015605,0.132875,-25.018857,2.548852,-0.581468,0.183994,-0.393697,-0.011449,0.003092,-0.072280,0.046436,0.107991,-0.104672,-0.096219,-0.192811,0.033443,0.008229,0.028423,0.008887,0.009073,0.004693,0.035503,0.002253,0.003827,0.056717,0.026516,0.011586,0.030967,0.066798,0.016083,0.248780,0.052764,0.030323,0.450665,0.006456,0.113775,1.171121,0.618628,0.447239,0.555628,0.247454,0.220407,0.368580,0.261418,0.199446,0.167116,0.200869,0.255938,0.260014,0.025836,0.009685,0.023066,0.007353,0.005671,0.004261,0.041258,0.002762,0.004413,0.064774,0.023369,0.017570,0.014673,511_interviewer_train
0.079266,0.055761,3.137741,0.143977,0.158351,0.697416,0.011042,0.110833,-22.410296,2.255014,-0.215553,-0.034262,-0.209653,0.238253,-0.469202,-0.039286,-0.009245,0.262167,-0.440821,0.084028,-0.400138,0.078109,0.002487,0.028859,0.009457,0.006920,0.012749,0.019674,0.001234,0.010412,0.005665,0.054037,0.018039,0.029161,0.029384,0.021575,0.085769,0.019013,0.007259,0.419454,0.005628,0.050470,0.936466,0.503148,0.780797,0.684375,0.249507,0.224518,0.127577,0.351760,0.302770,0.187515,0.236170,0.205115,0.069524,0.061616,0.002667,0.020922,0.007321,0.007397,0.011318,0.013893,0.000865,0.014375,0.003668,0.041228,0.011519,0.013662,511_interviewer_train
0.088079,0.042995,3.196259,0.160396,0.162499,0.741017,0.007885,0.161562,-22.920809,2.102428,0.045393,0.175703,-0.367205,-0.293048,-0.074137,-0.326645,0.272488,0.176500,-0.203770,0.056409,-0.317665,0.020334,0.002171,0.011432,0.005006,0.005574,0.002632,0.006654,0.001064,0.004385,0.043278,0.097123,0.008982,0.030544,0.028492,0.017710,0.204857,0.028182,0.027177,0.358700,0.005547,0.095041,0.922515,0.526984,0.995890,0.794077,0.312605,0.220626,0.121636,0.269880,0.156558,0.052948,0.306223,0.228100,0.104133,0.013081,0.000971,0.008303,0.004512,0.003927,0.001228,0.003542,0.001199,0.004455,0.035540,0.056012,0.007580,0.012626,511_interviewer_train
0.090738,0.070111,3.084990,0.165353,0.183009,0.723976,0.013808,0.135833,-22.472498,2.399156,0.056288,-0.352749,-0.378072,-0.213158,-0.233870,-0.191042,-0.040512,-0.170470,-0.089734,-0.175556,-0.381002,0.060703,0.011065,0.054296,0.017753,0.014444,0.006679,0.016347,0.004447,0.005919,0.007962,0.023828,0.009952,0.024987,0.038337,0.059283,0.136726,0.038434,0.017733,0.642107,0.009727,0.094590,0.736241,0.995615,0.613746,0.700334,0.216912,0.427412,0.340158,0.157701,0.236191,0.134780,0.196821,0.172801,0.224585,0.057192,0.010069,0.043501,0.011445,0.011747,0.004973,0.010249,0.004867,0.004431,0.007361,0.022092,0.004397,0.014303,511_interviewer_train
